Unnamed: 0,FileName,Year,Date,SectionID,text,fallacy,begin,end,xmiID,subcategory,CompID,SpeechID,CompLabel,CompText,Start,End,SentenceID_begin,SentenceID_end,Current_Sentence,Previous_Sentence,Next_Sentence,Speaker,RelID,RelLAbel
146,2000_11Oct_4,2000,11Oct,4,There is nothing more prejudiced than not educating a child.,AppealtoEmotion,6584,6644,27029,Loaded Language,T487,12,Premise,There is nothing more prejudiced than not educating a child,6584,6643,24,24,There is nothing more prejudiced than not educating a child.,And so to make sure we end up getting rid of basic structural prejudice is education.,There is nothing more prejudiced than not educating a child.,BUSH,R65,Support
147,2000_11Oct_4,2000,11Oct,4,"I talked to an African-American police officer in Springfield, Massachusetts not long ago who raised this question and said that in his opinion one of the biggest solutions is in the training.",AppealtoAuthority,2730,2922,26999,Without Evidence,T433,6,Premise,"I talked to an African-American police officer in Springfield, Massachusetts not long ago who raised this question and said that in his opinion one of the biggest solutions is in the training",2730,2921,2,2,"I talked to an African-American police officer in Springfield, Massachusetts not long ago who raised this question and said that in his opinion one of the biggest solutions is in the training.","And I also agree that most police officers, of course, are doing a good job and hate this practice also.","And not only the training in police procedures, but human relations.",GORE,R28,Support
148,2000_11Oct_4,2000,11Oct,4,"My friend, Phyllis Hunter, is here. She had one of the greatest lines of all lines. She said, reading is the new civil right. She's right.",AppealtoAuthority,5190,5328,27004,False Authority,T465,12,Premise,"My friend, Phyllis Hunter, is here",5190,5224,2,2,"My friend, Phyllis Hunter, is here.",In public education when we just move children through the schools.,She had one of the greatest lines of all lines.,BUSH,R50,Support
148,2000_11Oct_4,2000,11Oct,4,"My friend, Phyllis Hunter, is here. She had one of the greatest lines of all lines. She said, reading is the new civil right. She's right.",AppealtoAuthority,5190,5328,27004,False Authority,T466,12,Premise,She had one of the greatest lines of all lines,5226,5272,3,3,She had one of the greatest lines of all lines.,"My friend, Phyllis Hunter, is here.","She said, reading is the new civil right.",BUSH,R49,Support
148,2000_11Oct_4,2000,11Oct,4,"My friend, Phyllis Hunter, is here. She had one of the greatest lines of all lines. She said, reading is the new civil right. She's right.",AppealtoAuthority,5190,5328,27004,False Authority,T467,12,Premise,"She said, reading is the new civil right",5274,5314,4,4,"She said, reading is the new civil right.",She had one of the greatest lines of all lines.,She's right.,BUSH,R51,Support
148,2000_11Oct_4,2000,11Oct,4,"My friend, Phyllis Hunter, is here. She had one of the greatest lines of all lines. She said, reading is the new civil right. She's right.",AppealtoAuthority,5190,5328,27004,False Authority,T468,12,Claim,She's right,5316,5327,5,5,She's right.,"She said, reading is the new civil right.","And to make sure our society is as hopeful as it possibly can be, every single child in America must be educated.",BUSH,R52,Support
149,2004_08Oct_16,2004,08Oct,16,a catastrophic mistake,AppealtoEmotion,2294,2316,13317,Loaded Language,T1000,8,Claim,"I believe the president made a huge mistake, a catastrophic mistake, not to live up to his own standard, which was: build a true global coalition, give the inspectors time to finish their job and go through the U.N. process to its end and go to war as a last resort",2249,2514,0,1,"KERRY: I believe the president made a huge mistake, a catastrophic mistake, not to live up to his own standard, which was: build a true global coalition, give the inspectors time to finish their job and go through the U.N. . process to its end and go to war as a last resort.","KERRY: I believe the president made a huge mistake, a catastrophic mistake, not to live up to his own standard, which was: build a true global coalition, give the inspectors time to finish their job and go through the U.N.","I ask each of you just to look into your hearts, look into your guts.",KERRY,R22,Attack
150,2004_08Oct_16,2004,08Oct,16,"beyond pitiful, beyond embarrassing, in the zone of dangerous",AppealtoEmotion,2881,2942,13322,Appeal to pity,T1004,8,Premise,"That's why Senator Hagel, Republican, says, you know: beyond pitiful, beyond embarrassing, in the zone of dangerous",2827,2942,8,8,"That's why Senator Hagel, Republican, says, you know: beyond pitiful, beyond embarrassing, in the zone of dangerous.",That's why Senator Lugar says: incompetent in the delivery of services.,"We didn't guard 850,000 tons of ammo.",KERRY,R33,Support
151,2004_08Oct_16,2004,08Oct,16,"I visited some of those kids with no limbs today, because they didn't have the armor on those vehicles. They didn't have the right body armor.",AppealtoEmotion,3080,3222,13327,Appeal to pity,T1008,8,Premise,"I visited some of those kids with no limbs today, because they didn't have the armor on those vehicles",3080,3182,12,12,"I visited some of those kids with no limbs today, because they didn't have the armor on those vehicles.","Ten thousand out of 12,000 Humvees aren't armored.",They didn't have the right body armor.,KERRY,R34,Support
151,2004_08Oct_16,2004,08Oct,16,"I visited some of those kids with no limbs today, because they didn't have the armor on those vehicles. They didn't have the right body armor.",AppealtoEmotion,3080,3222,13327,Appeal to pity,T1009,8,Premise,They didn't have the right body armor,3184,3221,13,13,They didn't have the right body armor.,"I visited some of those kids with no limbs today, because they didn't have the armor on those vehicles.",I've met parents who've on the Internet gotten the armor to send their kids.,KERRY,R35,Support
152,2004_08Oct_16,2004,08Oct,16,a slush fund,AppealtoEmotion,4488,4500,13332,Loaded Language,T1021,12,Premise,I didn't want to give a slush fund to Halliburton,4466,4515,5,5,I didn't want to give a slush fund to Halliburton.,"Now, I voted the way I voted because I saw that he had the policy wrong and I wanted accountability.","I also thought the wealthiest people in America ought to pay for it, ladies and gentlemen.",KERRY,R44,Support
153,2004_08Oct_16,2004,08Oct,16,"There is no bigger judgment for a president of the United states than how you take a nation to war. And you can't say, because Saddam might have done it 10 years from now, that's a reason; that's an excuse.",AppealtoAuthority,3302,3508,13312,Without Evidence,T1011,8,Claim,There is no bigger judgment for a president of the United states than how you take a nation to war,3302,3400,15,15,There is no bigger judgment for a president of the United states than how you take a nation to war.,I've met parents who've on the Internet gotten the armor to send their kids.,"And you can't say, because Saddam might have done it 10 years from now, that's a reason; that's an excuse.",KERRY,R31,Attack
